studentId,skill
CZC263068,Other
CZC263068,Machine Learning
CZC263068,Artificial Intelligence
CZC263068,Database
CZC263068,Virtual Reality
CZC263068,Mobile Dev
CYE281094,Front-End
CYE281094,Back-End
CYE281094,Artificial Intelligence
CYE281094,Machine Learning
CYE281094,Mobile Dev
CYE281094,Other
CYE281094,Virtual Reality
CYE281094,Database
JDR269193,Machine Learning
JDR269193,Full-Stack
JRJ253411,Database
KLJ278363,Other
KLJ278363,Machine Learning
KLJ278363,Front-End
PKS298657,Mobile Dev
PKS298657,Artificial Intelligence
PKS298657,Front-End
PMH288029,Virtual Reality
PMH288029,Full-Stack
PMH288029,Other
PMH288029,Artificial Intelligence
PMH288029,Front-End
JLD294084,Mobile Dev
JLD294084,Database
JLD294084,Front-End
JLD294084,Back-End
HRD225146,Other
HRD225146,Mobile Dev
HRD225146,Front-End
HRD225146,Database
JRH294531,Front-End
JRH294531,Virtual Reality
JRH294531,Back-End
JRH294531,Full-Stack
JRH294531,Other
HTS268114,Mobile Dev
ANO278587,Back-End
ANO278587,Artificial Intelligence
ANO278587,Mobile Dev
ANO278587,Virtual Reality
ANO278587,Front-End
ANO278587,Database
ANO278587,Full-Stack
ANO278587,Other
ANO278587,Machine Learning
RJT231870,Other
RJT231870,Artificial Intelligence
RJT231870,Full-Stack
RJT231870,Machine Learning
RJT231870,Mobile Dev
RJT231870,Back-End
GGS245064,Database
GGS245064,Mobile Dev
GGS245064,Artificial Intelligence
GGS245064,Virtual Reality
GGS245064,Other
RDJ247555,Mobile Dev
RDJ247555,Database
RDJ247555,Artificial Intelligence
RDJ247555,Machine Learning
KDR288795,Machine Learning
KDR288795,Mobile Dev
KDR288795,Back-End
WEB280744,Front-End
WEB280744,Machine Learning
WEB280744,Virtual Reality
TPA242182,Virtual Reality
TPA242182,Front-End
TPA242182,Back-End
TPA242182,Other
CQB258262,Virtual Reality
CQB258262,Mobile Dev
CQB258262,Database
CQB258262,Other
CQB258262,Artificial Intelligence
TVB247216,Machine Learning
TVB247216,Other
TVB247216,Back-End
TVB247216,Artificial Intelligence
KRC256202,Full-Stack
KRC256202,Other
KRC256202,Mobile Dev
KRC256202,Artificial Intelligence
KRC256202,Front-End
KUS262230,Full-Stack
AAS238155,Virtual Reality
AAS238155,Other
AAS238155,Back-End
AAS238155,Front-End
AAS238155,Mobile Dev
EKR208384,Mobile Dev
EKR208384,Other
EKR208384,Machine Learning
EKR208384,Front-End
EKR208384,Artificial Intelligence
EKR208384,Full-Stack
EKR208384,Database
SYW291494,Artificial Intelligence
MLK206378,Back-End
MLK206378,Front-End
MLK206378,Database
RUC254484,Database
RUC254484,Virtual Reality
RUC254484,Other
RUC254484,Front-End
RUC254484,Back-End
RUC254484,Machine Learning
RUC254484,Artificial Intelligence
RUC254484,Mobile Dev
RUC254484,Full-Stack
JPE208825,Full-Stack
JPE208825,Machine Learning
JPE208825,Front-End
JPE208825,Mobile Dev
JPE208825,Other
JPE208825,Database
JPE208825,Artificial Intelligence
JPE208825,Virtual Reality
ABH230984,Mobile Dev
ABH230984,Machine Learning
ABH230984,Back-End
ABH230984,Virtual Reality
ABH230984,Database
HBR230016,Database
HBR230016,Virtual Reality
HBR230016,Machine Learning
JHH295025,Database
JHH295025,Machine Learning
CXS210909,Virtual Reality
CXS210909,Mobile Dev
CXS210909,Full-Stack
CXS210909,Database
KJF255436,Virtual Reality
KJF255436,Machine Learning
KJF255436,Artificial Intelligence
KJF255436,Database
KJF255436,Front-End
KJF255436,Mobile Dev
KJF255436,Full-Stack
KJF255436,Back-End
SLC285789,Database
SLC285789,Mobile Dev
RDG283418,Artificial Intelligence
RTS212693,Mobile Dev
RTS212693,Other
RTS212693,Virtual Reality
RTS212693,Full-Stack
JKA286537,Front-End
JKA286537,Artificial Intelligence
JKA286537,Mobile Dev
JKA286537,Database
JKA286537,Back-End
TVC263198,Back-End
GNB294036,Machine Learning
GNB294036,Back-End
GNB294036,Full-Stack
GKZ208111,Other
GKZ208111,Database
DML255369,Machine Learning
DML255369,Other
DML255369,Artificial Intelligence
DML255369,Back-End
DML255369,Mobile Dev
DML255369,Database
DML255369,Front-End
DML255369,Full-Stack
GBC249355,Mobile Dev
GBC249355,Full-Stack
GBC249355,Front-End
GBC249355,Virtual Reality
GBC249355,Machine Learning
MUH201520,Database
MUH201520,Front-End
MUH201520,Machine Learning
MUH201520,Virtual Reality
MUH201520,Artificial Intelligence
MUH201520,Other
MUH201520,Back-End
MUH201520,Mobile Dev
MZR239400,Mobile Dev
MZR239400,Full-Stack
MZR239400,Machine Learning
MZR239400,Database
MZR239400,Other
MZR239400,Virtual Reality
MZR239400,Artificial Intelligence
MZR239400,Front-End
JMH216841,Virtual Reality
JMH216841,Mobile Dev
GML255009,Database
GML255009,Back-End
GML255009,Full-Stack
GML255009,Front-End
GML255009,Machine Learning
GML255009,Artificial Intelligence
GML255009,Virtual Reality
GML255009,Mobile Dev
GML255009,Other
TRG269331,Back-End
TRG269331,Front-End
TRG269331,Other
TRG269331,Full-Stack
TRG269331,Database
TRG269331,Virtual Reality
TRG269331,Machine Learning
TRG269331,Artificial Intelligence
TRG269331,Mobile Dev
DJB256068,Back-End
DJB256068,Other
DJB256068,Front-End
DJB256068,Artificial Intelligence
DJB256068,Mobile Dev
CXS253145,Other
CXS253145,Artificial Intelligence
CXS253145,Back-End
CXS253145,Mobile Dev
CXS253145,Machine Learning
CXS253145,Front-End
MIS216232,Virtual Reality
MIS216232,Artificial Intelligence
MIS216232,Full-Stack
MIS216232,Other
MIS216232,Database
MIS216232,Back-End
MIS216232,Mobile Dev
LGC255188,Back-End
LGC255188,Virtual Reality
LGC255188,Database
LGC255188,Machine Learning
JTL236991,Full-Stack
JTL236991,Database
JTL236991,Other
JTL236991,Front-End
JTL236991,Virtual Reality
JTL236991,Back-End
JTL236991,Machine Learning
JTL236991,Mobile Dev
MBB219163,Other
MBB219163,Machine Learning
MBB219163,Artificial Intelligence
MBB219163,Virtual Reality
MBB219163,Back-End
MBB219163,Mobile Dev
DTB206832,Full-Stack
DTB206832,Machine Learning
DTB206832,Database
DTB206832,Other
DTB206832,Artificial Intelligence
DTB206832,Mobile Dev
MUH276588,Back-End
MUH276588,Front-End
MUH276588,Machine Learning
MUH276588,Artificial Intelligence
MUH276588,Other
MUH276588,Virtual Reality
MUH276588,Full-Stack
MUH276588,Database
MUH276588,Mobile Dev
NWS299530,Back-End
NWS299530,Mobile Dev
NWS299530,Database
NWS299530,Machine Learning
NWS299530,Artificial Intelligence
NWS299530,Front-End
CFF273727,Database
CFF273727,Front-End
YKR285019,Machine Learning
YKR285019,Full-Stack
YKR285019,Database
YKR285019,Other
YKR285019,Mobile Dev
YKR285019,Artificial Intelligence
YKR285019,Front-End
YKR285019,Virtual Reality
CLG220400,Back-End
CLG220400,Mobile Dev
CLG220400,Other
CLG220400,Database
CLG220400,Virtual Reality
CLG220400,Machine Learning
CLG220400,Front-End
LBL214422,Back-End
LBL214422,Machine Learning
LBL214422,Other
BAM267048,Virtual Reality
BAM267048,Full-Stack
BAM267048,Mobile Dev
BAM267048,Artificial Intelligence
BAM267048,Other
BAM267048,Back-End
VDW219689,Artificial Intelligence
VDW219689,Machine Learning
VDW219689,Virtual Reality
VDW219689,Other
VDW219689,Front-End
VDW219689,Mobile Dev
VDW219689,Database
FWR250465,Artificial Intelligence
FWR250465,Full-Stack
FWR250465,Virtual Reality
FWR250465,Other
FWR250465,Back-End
FWR250465,Database
FWR250465,Machine Learning
FWR250465,Mobile Dev
FWR250465,Front-End
MBW218892,Back-End
MBW218892,Full-Stack
MJM297459,Artificial Intelligence
MJM297459,Mobile Dev
MJM297459,Virtual Reality
MJM297459,Other
MJM297459,Front-End
MJM297459,Full-Stack
HFG274981,Other
LJW273890,Machine Learning
LJW273890,Virtual Reality
LJW273890,Other
LJW273890,Back-End
LJW273890,Full-Stack
DGS282044,Full-Stack
DGS282044,Artificial Intelligence
CFM212335,Artificial Intelligence
CFM212335,Other
CFM212335,Front-End
CFM212335,Virtual Reality
VKM257780,Virtual Reality
MDW284211,Database
MDW284211,Virtual Reality
MDW284211,Full-Stack
MDW284211,Front-End
MDW284211,Mobile Dev
MDW284211,Machine Learning
KCB299433,Machine Learning
HWC270189,Front-End
HWC270189,Database
HWC270189,Other
HWC270189,Artificial Intelligence
HWC270189,Machine Learning
HWC270189,Back-End
LGC255073,Front-End
LGC255073,Artificial Intelligence
LGC255073,Virtual Reality
LGC255073,Full-Stack
LGC255073,Other
LGC255073,Mobile Dev
LGC255073,Back-End
LGC255073,Machine Learning
LGC255073,Database
RNJ211484,Other
RNJ211484,Back-End
RNJ211484,Artificial Intelligence
RNJ211484,Database
RNJ211484,Machine Learning
RNJ211484,Front-End
RNJ211484,Full-Stack
JNO235076,Front-End
JNO235076,Virtual Reality
JNO235076,Other
MBM272841,Full-Stack
MBM272841,Virtual Reality
MBM272841,Artificial Intelligence
MBM272841,Back-End
MBM272841,Database
MBM272841,Other
EYP297299,Database
EYP297299,Other
RLN234340,Back-End
RLN234340,Mobile Dev
RLN234340,Virtual Reality
RLN234340,Front-End
RLN234340,Database
RLN234340,Artificial Intelligence
AYH225276,Artificial Intelligence
AYH225276,Back-End
AYH225276,Mobile Dev
DNA245685,Database
DNA245685,Machine Learning
DNA245685,Back-End
DNA245685,Virtual Reality
DNA245685,Full-Stack
DNA245685,Other
LUB256270,Full-Stack
LUB256270,Front-End
LUB256270,Machine Learning
LUB256270,Other
LUB256270,Virtual Reality
LUB256270,Database
LUB256270,Back-End
JQA273615,Other
JDB264662,Front-End
JDB264662,Other
JDB264662,Back-End
JIM205646,Virtual Reality
JIM205646,Machine Learning
JIM205646,Artificial Intelligence
JIM205646,Back-End
JIM205646,Other
JIM205646,Database
JIM205646,Front-End
JIM205646,Full-Stack
JIM205646,Mobile Dev
YLC212032,Database
YLC212032,Back-End
YLC212032,Front-End
MYR250538,Back-End
MYR250538,Machine Learning
MYR250538,Database
DLD246131,Full-Stack
DLD246131,Virtual Reality
DLD246131,Machine Learning
CWR251496,Database
CWR251496,Full-Stack
CWR251496,Virtual Reality
CWR251496,Back-End
CWR251496,Mobile Dev
CWR251496,Machine Learning
CWR251496,Other
LPH277857,Back-End
LPH277857,Front-End
LPH277857,Virtual Reality
LPH277857,Mobile Dev
LPH277857,Machine Learning
LPH277857,Full-Stack
LPH277857,Artificial Intelligence
WHS235381,Artificial Intelligence
WHS235381,Mobile Dev
TFT282167,Artificial Intelligence
TFT282167,Virtual Reality
TFT282167,Machine Learning
TFT282167,Database
TFT282167,Full-Stack
RRM289249,Machine Learning
RRM289249,Mobile Dev
BQV232955,Full-Stack
BQV232955,Back-End
BQV232955,Artificial Intelligence
BQV232955,Other
BQV232955,Mobile Dev
BQV232955,Machine Learning
BQV232955,Database
BQV232955,Front-End
REW275781,Database
REW275781,Machine Learning
REW275781,Full-Stack
REW275781,Front-End
REW275781,Virtual Reality
REW275781,Other
REW275781,Mobile Dev
REW275781,Artificial Intelligence
RLE280636,Other
RLE280636,Machine Learning
RLE280636,Front-End
RLE280636,Database
RLE280636,Back-End
RLE280636,Artificial Intelligence
RLE280636,Full-Stack
RLE280636,Virtual Reality
RLE280636,Mobile Dev
CZD239438,Database
CZD239438,Back-End
CZD239438,Front-End
CZD239438,Virtual Reality
CZD239438,Mobile Dev
CZD239438,Artificial Intelligence
CZD239438,Full-Stack
CZD239438,Other
CZD239438,Machine Learning
FFB286266,Full-Stack
FFB286266,Database
FFB286266,Mobile Dev
PVF276092,Front-End
PVF276092,Artificial Intelligence
PVF276092,Back-End
PVF276092,Database
PVF276092,Mobile Dev
PVF276092,Full-Stack
PVF276092,Other
DJG293740,Mobile Dev
AYS289040,Back-End
AYS289040,Full-Stack
AYS289040,Artificial Intelligence
SGM233095,Virtual Reality
SGM233095,Database
MPD224288,Artificial Intelligence
MPD224288,Full-Stack
MPD224288,Virtual Reality
MPD224288,Front-End
MPD224288,Database
JQF220691,Machine Learning
JQF220691,Virtual Reality
JQF220691,Other
JQF220691,Front-End
JQF220691,Mobile Dev
JQF220691,Artificial Intelligence
JQF220691,Full-Stack
JQF220691,Back-End
LCA209275,Full-Stack
LCA209275,Machine Learning
LCA209275,Artificial Intelligence
LCA209275,Front-End
LCA209275,Virtual Reality
LCA209275,Mobile Dev
LCA209275,Back-End
DLI215149,Artificial Intelligence
DLI215149,Virtual Reality
DLI215149,Front-End
LUV223670,Full-Stack
LUV223670,Virtual Reality
LUV223670,Database
LUV223670,Artificial Intelligence
LIS272273,Other
LIS272273,Back-End
LIS272273,Front-End
LIS272273,Full-Stack
LIS272273,Database
LIS272273,Machine Learning
LIS272273,Mobile Dev
LIS272273,Virtual Reality
MCB204424,Virtual Reality
MCB204424,Mobile Dev
MCB204424,Front-End
MCB204424,Database
RXB256039,Other
RXB256039,Mobile Dev
RXB256039,Database
RXB256039,Machine Learning
JFM219254,Mobile Dev
JFM219254,Artificial Intelligence
JFM219254,Front-End
JFM219254,Machine Learning
JFM219254,Back-End
JFM219254,Virtual Reality
JFM219254,Full-Stack
JFM219254,Other
BCC274758,Machine Learning
BCC274758,Full-Stack
BCC274758,Front-End
BCC274758,Mobile Dev
BCC274758,Other
BCC274758,Artificial Intelligence
JCM286122,Other
JCM286122,Virtual Reality
JCM286122,Machine Learning
RHD243081,Back-End
RHD243081,Database
RHD243081,Mobile Dev
RHD243081,Artificial Intelligence
RHD243081,Virtual Reality
DQP244770,Mobile Dev
DQP244770,Database
DQP244770,Back-End
DQP244770,Other
DQP244770,Front-End
DQP244770,Virtual Reality
DQP244770,Machine Learning
DQP244770,Artificial Intelligence
DQP244770,Full-Stack
CUT209666,Machine Learning
CUT209666,Mobile Dev
CUT209666,Artificial Intelligence
CUT209666,Back-End
CUT209666,Virtual Reality
CUT209666,Front-End
LQD264656,Virtual Reality
LQD264656,Machine Learning
LQD264656,Full-Stack
LQD264656,Database
LQD264656,Other
LQD264656,Back-End
LQD264656,Front-End
LQD264656,Mobile Dev
CHE237811,Full-Stack
CHE237811,Back-End
CHE237811,Mobile Dev
CHE237811,Machine Learning
ADY211385,Database
MHH224955,Virtual Reality
MHH224955,Database
MHH224955,Artificial Intelligence
MHH224955,Back-End
MHH224955,Full-Stack
MHH224955,Mobile Dev
MHH224955,Front-End
MHH224955,Other
MHH224955,Machine Learning
JJA269528,Mobile Dev
JJA269528,Virtual Reality
JJA269528,Machine Learning
JJA269528,Full-Stack
JJA269528,Other
JJA269528,Database
JJA269528,Back-End
EEW286587,Virtual Reality
EEW286587,Database
EEW286587,Front-End
EEW286587,Full-Stack
EEW286587,Artificial Intelligence
EEW286587,Back-End
EEW286587,Mobile Dev
GUO207160,Mobile Dev
GUO207160,Virtual Reality
GUO207160,Back-End
GUO207160,Machine Learning
JLM272468,Full-Stack
JLM272468,Virtual Reality
JLM272468,Mobile Dev
PUW205542,Front-End
PUW205542,Machine Learning
PUW205542,Artificial Intelligence
LJS212524,Other
LJS212524,Front-End
LJS212524,Full-Stack
LJS212524,Virtual Reality
LJS212524,Database
LJS212524,Back-End
JXT237279,Other
JXT237279,Back-End
JXT237279,Database
JXT237279,Mobile Dev
JXT237279,Machine Learning
RPR218844,Back-End
RPR218844,Full-Stack
RPR218844,Database
VYM213768,Other
VYM213768,Back-End
MVG215411,Artificial Intelligence
MVG215411,Other
MVG215411,Machine Learning
MVG215411,Mobile Dev
MVG215411,Back-End
MVG215411,Virtual Reality
MVG215411,Database
MVG215411,Front-End
LUT281916,Artificial Intelligence
LUT281916,Front-End
LUT281916,Back-End
LQA223373,Artificial Intelligence
LQA223373,Machine Learning
LQA223373,Virtual Reality
LQA223373,Other
LQA223373,Mobile Dev
LQA223373,Database
RJE267070,Database
AYB223332,Virtual Reality
AYB223332,Database
AYB223332,Machine Learning
AYB223332,Other
AYB223332,Back-End
SKC225451,Artificial Intelligence
SKC225451,Front-End
JSP244754,Back-End
DGH210652,Machine Learning
DGH210652,Front-End
PFH284125,Virtual Reality
PFH284125,Full-Stack
PFH284125,Machine Learning
PFH284125,Other
PFH284125,Back-End
PFH284125,Database
PFH284125,Artificial Intelligence
PFH284125,Mobile Dev
PFH284125,Front-End
EAW242253,Mobile Dev
EAW242253,Artificial Intelligence
EAW242253,Full-Stack
EAW242253,Other
EAW242253,Front-End
EAW242253,Back-End
CHS288939,Virtual Reality
MFP221671,Back-End
MFP221671,Full-Stack
MFP221671,Other
MFP221671,Virtual Reality
GJB241727,Virtual Reality
GJB241727,Back-End
GJB241727,Full-Stack
GJB241727,Database
GJB241727,Machine Learning
GJB241727,Front-End
ENL257068,Machine Learning
ENL257068,Virtual Reality
ENL257068,Artificial Intelligence
ENL257068,Database
EZS289923,Artificial Intelligence
EZS289923,Full-Stack
SSM219711,Other
SSM219711,Mobile Dev
SSM219711,Database
MAR255797,Full-Stack
MAR255797,Machine Learning
MAR255797,Other
MAR255797,Database
AEG222968,Virtual Reality
AEG222968,Machine Learning
AEG222968,Full-Stack
AEG222968,Database
AEG222968,Mobile Dev
AEG222968,Back-End
AEG222968,Other
GSM239741,Virtual Reality
GSM239741,Machine Learning
GSM239741,Artificial Intelligence
LKH235003,Database
LKH235003,Front-End
LKH235003,Artificial Intelligence
BRG219893,Virtual Reality
BRG219893,Machine Learning
JXC254446,Virtual Reality
JXC254446,Full-Stack
JXC254446,Database
AFD299198,Machine Learning
AFD299198,Front-End
AFD299198,Other
AFD299198,Full-Stack
AFD299198,Database
AFD299198,Back-End
AUR202992,Artificial Intelligence
KAG261888,Mobile Dev
KAG261888,Other
KAG261888,Back-End
KAG261888,Artificial Intelligence
KAG261888,Machine Learning
KAG261888,Database
KAG261888,Front-End
KAG261888,Full-Stack
KAG261888,Virtual Reality
MBR238399,Other
MBR238399,Mobile Dev
MBR238399,Database
MBR238399,Front-End
MBR238399,Artificial Intelligence
MBR238399,Back-End
HKB299218,Machine Learning
HKB299218,Front-End
HKB299218,Virtual Reality
HKB299218,Back-End
WMF220242,Front-End
WMF220242,Database
WMF220242,Machine Learning
JAG265377,Database
JAG265377,Other
JAG265377,Full-Stack
JAG265377,Artificial Intelligence
JAG265377,Front-End
JAG265377,Mobile Dev
JAG265377,Virtual Reality
JAG265377,Machine Learning
RGR205273,Full-Stack
BDT274623,Database
BDT274623,Mobile Dev
BDT274623,Front-End
BDT274623,Full-Stack
BDT274623,Other
BDT274623,Artificial Intelligence
BDT274623,Back-End
WQB299170,Full-Stack
WQB299170,Other
WQB299170,Front-End
WQB299170,Database
WQB299170,Mobile Dev
WQB299170,Virtual Reality
WQB299170,Back-End
EFT251935,Mobile Dev
EFT251935,Virtual Reality
EFT251935,Other
EFT251935,Artificial Intelligence
EFT251935,Full-Stack
EFT251935,Back-End
EFT251935,Database
EFT251935,Machine Learning
RAM284645,Database
RAM284645,Machine Learning
RAM284645,Full-Stack
GYR294537,Mobile Dev
GYR294537,Database
GYR294537,Full-Stack
GYR294537,Machine Learning
GYR294537,Artificial Intelligence
GYR294537,Other
KND298281,Machine Learning
KND298281,Database
AAM226081,Virtual Reality
JRF274095,Back-End
JRF274095,Mobile Dev
JRF274095,Machine Learning
JRF274095,Artificial Intelligence
JRF274095,Other
JRF274095,Front-End
JRF274095,Full-Stack
JRF274095,Virtual Reality
MNM281748,Database
MNM281748,Artificial Intelligence
MNM281748,Machine Learning
MNM281748,Other
RIB230160,Artificial Intelligence
RIB230160,Front-End
RIB230160,Back-End
TCF298262,Mobile Dev
TCF298262,Machine Learning
TCF298262,Other
TCF298262,Front-End
TCF298262,Database
CUB285459,Mobile Dev
CUB285459,Front-End
CUB285459,Full-Stack
CUB285459,Artificial Intelligence
CUB285459,Virtual Reality
CUB285459,Other
TFM248719,Full-Stack
TFM248719,Artificial Intelligence
PNC203735,Virtual Reality
PNC203735,Full-Stack
PNC203735,Back-End
PNC203735,Front-End
PNC203735,Artificial Intelligence
PNC203735,Mobile Dev
PNC203735,Machine Learning
PNC203735,Database
AEC216493,Back-End
LFG298033,Front-End
LFG298033,Database
LKB215442,Machine Learning
LKB215442,Artificial Intelligence
EFS272521,Database
EFS272521,Full-Stack
EFS272521,Virtual Reality
EFS272521,Artificial Intelligence
EFS272521,Back-End
EFS272521,Front-End
EFS272521,Other
EFS272521,Machine Learning
CER268386,Front-End
CER268386,Back-End
CER268386,Full-Stack
CER268386,Artificial Intelligence
EBG209227,Back-End
EBG209227,Mobile Dev
EBG209227,Database
EBG209227,Machine Learning
KKC294902,Artificial Intelligence
KKC294902,Back-End
KKC294902,Front-End
KKC294902,Virtual Reality
KBA276037,Mobile Dev
KBA276037,Front-End
KBA276037,Database
KBA276037,Artificial Intelligence
KBA276037,Virtual Reality
KBA276037,Other
KBA276037,Machine Learning
DTB222551,Artificial Intelligence
DTB222551,Machine Learning
DTB222551,Front-End
MDC247377,Machine Learning
MDC247377,Other
MDC247377,Virtual Reality
MDC247377,Mobile Dev
MDC247377,Artificial Intelligence
MDC247377,Back-End
MDC247377,Database
MDC247377,Front-End
MDC247377,Full-Stack
AKS213582,Front-End
AKS213582,Database
AKS213582,Machine Learning
AKS213582,Back-End
AKS213582,Full-Stack
AKS213582,Other
AKS213582,Artificial Intelligence
HUS254044,Machine Learning
HUS254044,Artificial Intelligence
HUS254044,Virtual Reality
HUS254044,Full-Stack
HUS254044,Database
HUS254044,Mobile Dev
GBR294052,Mobile Dev
GBR294052,Other
GBR294052,Machine Learning
GBR294052,Database
GBR294052,Front-End
GBR294052,Back-End
GBR294052,Virtual Reality
GBR294052,Artificial Intelligence
GBR294052,Full-Stack
BVR230482,Front-End
BVR230482,Other
BVR230482,Artificial Intelligence
BVR230482,Full-Stack
BVR230482,Machine Learning
SMC295507,Virtual Reality
SMC295507,Other
SMC295507,Artificial Intelligence
SMC295507,Database
SMC295507,Back-End
SMC295507,Full-Stack
HOS257763,Front-End
HOS257763,Back-End
HOS257763,Virtual Reality
HOS257763,Full-Stack
HOS257763,Artificial Intelligence
HOS257763,Other
HOS257763,Mobile Dev
HOS257763,Database
HOS257763,Machine Learning
KPA232272,Front-End
KPA232272,Artificial Intelligence
KPA232272,Other
KPA232272,Database
KPA232272,Machine Learning
KPA232272,Virtual Reality
AWD212930,Database
SXC289180,Front-End
SXC289180,Virtual Reality
SXC289180,Mobile Dev
SXC289180,Database
SXC289180,Artificial Intelligence
SXC289180,Full-Stack
AXC208716,Machine Learning
AXC208716,Other
AXC208716,Full-Stack
AXC208716,Mobile Dev
AXC208716,Virtual Reality
AXC208716,Front-End
JCM214602,Database
MJS284428,Database
BNW271712,Front-End
BNW271712,Full-Stack
BNW271712,Artificial Intelligence
BNW271712,Mobile Dev
BNW271712,Virtual Reality
BNW271712,Other
BNW271712,Database
BNW271712,Machine Learning
BVD289864,Machine Learning
BVD289864,Artificial Intelligence
BVD289864,Mobile Dev
BVD289864,Database
BVD289864,Virtual Reality
BVD289864,Back-End
BVD289864,Other
BVD289864,Full-Stack
BVD289864,Front-End
TMH252721,Mobile Dev
TMH252721,Other
TMH252721,Database
TMH252721,Virtual Reality
TMH252721,Artificial Intelligence
TMH252721,Full-Stack
JYB261634,Front-End
JYB261634,Database
JYB261634,Back-End
JYB261634,Full-Stack
JYB261634,Machine Learning
JYB261634,Virtual Reality
RSC240312,Artificial Intelligence
RSC240312,Full-Stack
RSC240312,Mobile Dev
RSC240312,Virtual Reality
RSC240312,Front-End
RSC240312,Back-End
RSC240312,Machine Learning
MMA212723,Front-End
MMA212723,Artificial Intelligence
MIM281508,Machine Learning
MIM281508,Front-End
MIM281508,Database
MIM281508,Full-Stack
MIM281508,Back-End
MIM281508,Mobile Dev
MIM281508,Artificial Intelligence
MIM281508,Virtual Reality
GBJ249895,Virtual Reality
GBJ249895,Artificial Intelligence
GBJ249895,Full-Stack
GBJ249895,Machine Learning
WYM248940,Front-End
DCB297788,Database
DCB297788,Other
DCB297788,Front-End
DCB297788,Artificial Intelligence
DCB297788,Virtual Reality
DCB297788,Mobile Dev
JCB271040,Artificial Intelligence
JCB271040,Database
JOH229899,Virtual Reality
JOH229899,Mobile Dev
JOH229899,Other
JOH229899,Database
JOH229899,Artificial Intelligence
CPJ277717,Artificial Intelligence
CPJ277717,Database
CPJ277717,Front-End
CPJ277717,Mobile Dev
RGR218543,Front-End
RGR218543,Machine Learning
RGR218543,Artificial Intelligence
RGR218543,Back-End
RGR218543,Full-Stack
RGR218543,Mobile Dev
RGR218543,Database
LHF216663,Database
LHF216663,Other
LHF216663,Mobile Dev
LHF216663,Machine Learning
LHF216663,Virtual Reality
LHF216663,Front-End
LHF216663,Back-End
LHF216663,Artificial Intelligence
LHF216663,Full-Stack
BKM207736,Mobile Dev
BKM207736,Full-Stack
BKM207736,Virtual Reality
BKM207736,Other
BKM207736,Artificial Intelligence
BKM207736,Database
BKM207736,Back-End
BKM207736,Front-End
BKM207736,Machine Learning
MIC299413,Mobile Dev
MIC299413,Machine Learning
MIC299413,Back-End
MIC299413,Other
MIC299413,Virtual Reality
MIC299413,Full-Stack
MIC299413,Front-End
MIC299413,Database
MIC299413,Artificial Intelligence
